clip_id,video_id,video_title,clip_url,transcription,timestamp,chunk_number,phrase_found
MyhIhlBXgQw_clip_530_536,MyhIhlBXgQw,Przebudzenie w ciszy c.d.,https://www.youtube.com/watch?v=MyhIhlBXgQw&t=530s,"lułak, ale już nie kupowałem w tym roku.  Zgodnie z moją obietnicą, że  nie będę więcej kupował kopii lułak,  ze względu, wiesz, jakich.  I wreszcie później  odwiedziliśmy przesympatyczną  balijkę, która w swoim domu  nas gościła i tam  ugotowaliśmy razem kolację,  która była przepyszna.  Boże, jak się obżarłem.  Do tej pory, dzisiaj zjadam  tylko owoce i  naprawdę świetnie się z tym i dobrze się  z tym czuję.  Jeden dzień mi na pewno bez jedzenia  nie zaszkodzi.  Tak a propos detoksu i  mojej gospodyni, która tutaj  pozwoliła mi  znagrać klub ze swojego  biurka. No dobra.  Jak my to mamy dalej teraz?  Tak się złożyło, że w piątek  robiła Magda na niłość klub,  a ona nie ma dostępu do mojego maila,  który nazywa się  kontaktmałpaklub555.pl  w związku z czym nie wiedziała,  że dzisiaj  miał urodziny Adam Gajewski.  No gdzie dzisiaj? Nie no. Wczoraj.  Znaczy się w piątek.  Nie no. Wszystko mi się już pomieszało.  I Elidiusz Szelang  ma też w piątek  miał urodziny w stosunku do tego,  co teraz słuchasz. Marek Obiała  też miał urodziny w piątek.  Ale jeszcze przedwczoraj  miała urodziny Izabela  Augustowska, której wysyłam  naprawdę gorące  pozdrowienia z Azji.  I pewnie się Iza domyślił.  Dlaczego ja tak właśnie teraz mówię.  I wreszcie Danusia, mama Klaudii, też miała urodziny  22 sierpnia.  Zatem moi drodzy,  dla wszystkich tych,  bo nie mam więcej informacji  na temat tego, kto ma urodziny dzisiaj.  Wiem tylko, kto miał urodziny wczoraj i przedwczoraj.  Dla tych osób  naprawdę z głębokiego  serca płynące  happy birthday to you.  Nawet nie. Jest nieźle.  Jest nieźle. Pracuję nad tym ciągle.  Ale pewnie...  Pewnie.",530.8199999999999,3, happy birthday to you.
hqIV2Q-KU7c_clip_484_490,hqIV2Q-KU7c,Przebudzenie w ciszy,https://www.youtube.com/watch?v=hqIV2Q-KU7c&t=484s,"Napisała do mnie Patrycja Janicka  I teraz nie wiem dokładnie, bo te urodziny były chyba wczoraj  Ale wczoraj robiła Basia, więc nie ma znaczenia  Urodziny miała albo ma  Starsza siostra, Kasia  I codziennie słucha mojej audycji  Napisała do mnie Patrycja  Dzień, w którym została przedstawiona  Był jednym z najpiękniejszych dni w życiu Patrycji  Jest wspaniałą starszą siostrą Kasia  I jest niezmiernie Patrycja szczęśliwa mając ją w rodzinie  Dziękuję Patrycjo za wspaniały tekst  Co mam jeszcze? No to więcej nie wiem o urodzinach klubowiczów  Ale to jest też tak, że jestem troszeczkę w innym trybie  I nie zawsze udaje mi się to znaleźć  Czytam wszystkie maile  I też do nich zaglądałem przed chwilą  Ale  Ale  Niezrozumiałe  Zawsze udaje mi się znaleźć to  I w związku z tym dla wszystkich tych, którzy mają dzisiaj urodziny  Przyjmij moje  Happy Birthday to you  Nie mogę za głośno  Gadać ani śpiewać  Ponieważ obok tutaj jest  Jedna z naszych dziewczyn uczestniczek wyprawy  Jest masowana kilka metrów ode mnie  Więc  Nie do końca chcę przeszkadzać  W rytuale  Ale dobra  No i tak  Co mamy tam jeszcze dzisiaj  Zrobienia  Zerkam teraz  Czy ja na pewno będę mógł  Na pewno będę mógł to wrzucić dzisiaj do internetu  Ale myślę, że tak  Wszystko jest dobrze  A będzie  Będzie przecież jeszcze lepiej  Prawda  No tak jak wspomniałem  Będę miał okazję  Poznać Komodo  I jak będziemy mieli szczęście  A dostaliśmy gwarancję, że zobaczymy warany z Komodo  Które są takimi ogromnymi smokami  A oprócz tego spędzę jeszcze wieczorem  Więcej czasu z ludźmi",484.9,3, Happy Birthday to you
Lca4Fsn63VM_clip_523_529,Lca4Fsn63VM,Klub 555,https://www.youtube.com/watch?v=Lca4Fsn63VM&t=523s,"zaproszenie na land za wspaniałą rozmowę do tej pory, ale tak naprawdę chciałbym,  żebyśmy porozmawiali na temat tego, żeby nasi klubowicze również dowiedzieli się  trochę więcej na temat Singapuru. Dla mnie to jest też pierwszy raz.  Jestem tutaj drugi dzień.  Chciałbym, żebyś nam opowiedziała troszeczkę, bo ty jesteś tu od kiedy?  Jestem tutaj od końca 2007 roku, czyli prawie 17 lat.  To już szmat czasu.  Absolutnie.  Na pewno masz bardzo dużo ciekawych rzeczy do opowiedzenia na temat Singapuru.  Musielibyśmy naprawdę poświęcić dużo więcej czasu.  Myślę, że te 20 minut będzie mało, ale czym się zajmujesz tutaj?  Aktualnie od pięciu lat pracuję w firmie IT.  Specjalizujemy się w usługach cloud, czyli chmura w języku polskim.  Nasza firma specjalizuje się w migracji danych do chmury właśnie.  Czyli wszystko to, co robimy tutaj,  normalnie to, co robisz na komputerze, może się okazać, że to Kasia właśnie  sprawia, że to wszystko jest tam gdzieś przechowywane.  Bez naszego udziału, trochę z naszym.  Dobrze.  Jesteś tu 17 lat.  Dobrze pamiętasz.  I teraz to szmat czasu.  Czy są takie rzeczy, za którymi tęsknisz do Polski?  Absolutnie.  Definitywnie rodzina, zdecydowanie przyjaciele.  Pozdrawiamy w ogóle.  Okazuje, że te życzenia, które ja wczoraj składałem, to jest również w pewnym sensie z Kasią powiązane.  Pozdrawiam rodzinę, tylko nie pamiętam teraz nazwiska.  Pozdrawiamy Darka Kierkowskiego, Katarzynę Kierkowską, również moją mamę Ulali, moją siostrę Annę.  Pozdrawiamy Kubę, który miał urodziny.  Tak, który urodziny ma osiemnaste.  Osiemnaste. Właśnie jemu śpiewałem dzisiaj Happy Birthday.  Czyli to jest to coś, co oczywiście rodzina wiadomo.  Ale są jeszcze jakieś rzeczy takie związane z polskością za czym tęsknić?  Zdecydowanie kultura, polska kultura, nasza europejska kultura zdecydowanie jest bardziej  piękna. Singapur jest piękna.",523.88,3, Osiemnaste. Właśnie jemu śpiewałem dzisiaj Happy Birthday.
eWm7e8FaTxM_clip_791_797,eWm7e8FaTxM,Samodyscyplina zmienia życie,https://www.youtube.com/watch?v=eWm7e8FaTxM&t=791s,"przygody dzisiaj. Mam nadzieję, że to, co  teraz robię, się uda.  Właściwie to powinienem jeszcze jedną  rzecz zrobić, mianowicie  dla wszystkich tych, którzy mają dzisiaj urodziny,  bo jakoś nie dotarły do mnie żadne informacje.  Happy birthday to you.  Masz urodziny dzisiaj?  To właśnie dla Ciebie są te życzenia.  Długiego, pięknego,  bogatego, szczęśliwego, zdrowego,  spełnionego życia.  A przejdźmy już  do dzisiejszego tematu, czyli  dzisiejszym tematem jest  Samodyscyplina  zmienia życie.  Autorką scenariusza  jest Magda Werewka.  Napisałem w zapowiedzi,  to są słowa Magdy,  jestem przykładem  zmiany totalnej.  To właśnie Magda pisze te słowa.  I  napisała  ta zmiana  zadziała się dzięki klubowi 555  i dziś chciałabym opowiedzieć Wam,  jak klub zmienił moje życie.  A ponieważ moja historia  wpisuje się w temat samodyscypliny,  to właśnie w tym tygodniu, z tym nawykiem  chciałabym się tym  podzielić.  Magda Werewka  jest dzisiaj autorką  scenariusza  klubu 555.  Ciekaw jestem, jak Ci się  podobała ta szalona trochę  historia moja. A mam nadzieję, że to  pójdzie w tej wersji, bo jeżeli nie, to będę  musiał kombinować jeszcze bardziej.  Magda pisze historię.  W maju 2021  roku, tuż przed moimi  53 urodzinami  znalazłam się w sytuacji, którą dziś  nazywam czarną dupą.  Choć wtedy chyba do końca nie zdawałam  sobie sprawy, jak bardzo  była czarna.  Byłam tuż po rozstaniu  z moim partnerem, mieszkałam z córką  w wynajętym mieszkaniu. Moje dłuższe,  długie oscylowały wokół",791.82,6, Happy birthday to you.
r7qLDt4zbJc_clip_454_460,r7qLDt4zbJc,Dwa filary sukcesu,https://www.youtube.com/watch?v=r7qLDt4zbJc&t=454s,"I pozdrawiam serdecznie, bo ma dzisiaj nie tylko urodziny, ale również imieniny. A zatem moi drodzy, no i przecież to muszę zrobić teraz, bo uwaga, urodziny ma dzisiaj mój brat, Tomek Karzałek, w Niemczech Tomas Karcelek, tak się to tam nazywa.  I mój kochany bracie i wszyscy inni tutaj obecni solenizanci, których wymieniłem, nie wymieniłem, dla was wszystkich happy birthday to you. Najlepsze życzenia, długiego, pięknego, spełnionego, bogatego, mądrego, szczęśliwego życia. Oby się darzyło.  I cóż, pięknie napisała Renata Porczyńska.  Kochani, właśnie teraz, zaraz będę spełniać moje marzenie, lot balonem w Karkonoszach. To jedno z dziesięciu z wyzwania Twój Najlepszy Rok 2024. Działa, działa moi drodzy, niedługo. Będziemy startować do kolejnego wyzwania Twój Najlepszy Rok 2025, ale o tym będę mówił już na przełomie sierpnia i września i będę cię zapraszał do tego, bo jak widzisz, to działa, to działa po prostu.  I trzeba po prostu tylko pewne rzeczy proste zrobić, żeby to...  się wydarzyło i dawać sobie w ogóle szansę, szansa. O, doceniam to, że dźwigasz mikrofon, jakoś jest Twoją marką osobistą. Bardzo Ci dziękuję. Babcia do snu to napisała. Bardzo Ci dziękuję.  A ja zapytałem dzisiaj, ot tak po prostu zastanawiałem się przy dzisiejszej niższej troszeczkę frekwencji, jakie pytanie zadać. I zapytałem się, czy irytuje Cię, kiedy mówię o luksusie, o moich podróżach klasą biznesową w samolocie, czy...  o slegach w Hiltonie. Właśnie teraz jestem na osiemnastym piętrze hotelu Hilton, tutaj bardziej z boku, od centrum, ale dzisiaj się...",454.68,3," I mój kochany bracie i wszyscy inni tutaj obecni solenizanci, których wymieniłem, nie wymieniłem, dla was wszystkich happy birthday to you. Najlepsze życzenia, długiego, pięknego, spełnionego, bogatego, mądrego, szczęśliwego życia. Oby się darzyło."
LUOwMgMiBV4_clip_506_512,LUOwMgMiBV4,Nigdy się nie poddawaj,https://www.youtube.com/watch?v=LUOwMgMiBV4&t=506s,"Moi drodzy, tym bardziej, że zaczyna się dla mnie popołudnie, ponieważ dzisiaj rano pracowałem do godziny, wstałem dzisiaj też o godzinie, przed godziną 6 jeszcze, przestawiłem się zupełnie na te godziny tutejsze i też budzę się wcześnie, chodzę spać około godziny 21, 21.30 i wczoraj o 17 poszedłem do niedaleko, dosłownie po drugiej stronie skrzyżowania malutkiej restauracji,  gdzie było napisane, że można gotować sobie w kociołku, ale ja miałem kompletnie niemałem pojęcia jak to zrobić i zaraz Ci o tym opowiem, ale najpierw muszę jeszcze powiedzieć, że urodziny ma dzisiaj Marcin Lesiak, Marcin Lesiak i te urodziny ma, dowiedziałem się o tym od jego rodziny, ale cieszę się bardzo,  póki co teraz nie mam więcej informacji na temat innych osób, które mają dzisiaj urodziny.  Mam nadzieję, że nie przeoczyłem, ale jakby co to pisz mi na kontaktmałpa.klub555.pl i tam te informacje sprawdzam, już zrobiłem z tego nawyk, że sprawdzam to codziennie, żeby na pewno nie ominąć.  Pytasz co z mototoksynami w kawie? Pewnie nie warto pić byle jakiej i to nie jest byle jaka kawa, którą piję, ale generalnie nie piję jej dużo, więc...  Jest okej. Dobra, moi drodzy, happy birthday to you dla Marcina i dla wszystkich tych, którzy mają dzisiaj urodziny, a się nie przyznali, ale można pisać do mnie na maila kontaktmałpa.klub555.pl.  Zapytałem też, które z tych miejsc, które odwiedzam i pokazuję, chciałbyś najchętniej też odwiedzić.  Bezkonkurencyjna jest Okinawa, 64% ankietowanych.  I uwaga, jednak wygrywa Tajwan. Tam był bardzo taki pojezdny.  Jedynek taki zrównoważony. Raz sprowadziła Korea.",506.04,3," Jest okej. Dobra, moi drodzy, happy birthday to you dla Marcina i dla wszystkich tych, którzy mają dzisiaj urodziny, a się nie przyznali, ale można pisać do mnie na maila kontaktmałpa.klub555.pl."
gifnw3TWGHk_clip_493_499,gifnw3TWGHk,Jak polubić samodyscyplinę?,https://www.youtube.com/watch?v=gifnw3TWGHk&t=493s,"Jest, ale będę może później, tak jak powiedziałem na koniec, jeszcze pokażę wszystko.  Napijesz się ze mną kawę? No to jest tu południe, to mogę.  To jest ostatnia kawa dzisiaj.  Mało tego. Jakie szaleństwo.  Kupiłem sobie ciasteczko i oprócz tego, od tej przesympatycznej pani,  która tutaj sprzedaje te maskotki i tego rodzaju pluszaki,  dostałem jeszcze drugie ciastko na potem.  Zatem, nie wiem, nie wiem, nie wiem, czy to się odbije dobrze na moim zdrowiu.  Mało tego szaleństwa.  Kupiłem sobie kubek i do samolotu będę go musiał wnieść w ręce,  bo na pewno nie zmieści mi się do mojego plecaka,  ale nie mogłem się powstrzymać.  Poszedłem sobie do Starbucksa, jak zobaczyłem, jaki piękny jest ten kubek z Taipei.  Zresztą tu widać, o, można przeczytać napis Taipei.  Jest tak piękny.  Powiedziałem, no nie, muszę go sobie kupić.  No i do samolotu będę musiał z nim wejść w ręce,  bo na pewno mi się nie zmieści.  Albo kupię sobie taki drugi mały jeszcze podręczny bagaż,  bo mogę wnieść taką małą torebunię, bo inaczej to mi się na pewno nie zmieści.  Dobra, moi drodzy, urodziny dzisiaj mają  Litka Małecka i Sabina Stawasz.  Tyle udało mi się znaleźć.  Zatem dla dziewczyn happy birthday to you.  Nie mogę za bardzo głośno, ponieważ tu jest mnóstwo ludzi.  Wprawdzie nie za bardzo ich to interesuje, co ja robię,  ale kto ich tam wie.  Dobra, więc tak.  Dzwonka oczywiście nie ma, urodziny były, kawa jest, ankiety nie było.  Ale może gdzieś tam się pojawi znowu.  Dzisiaj jest na żywo, więc tak naprawdę mogłem zrobić tę ankietę,  ale byłem tak przejęty tym, że jestem tutaj,  w tym najwyższym budynku Taipei na Tajwanie.  Jestem na Tajwanie.  Po prostu coś niesamowitego.  Dużo o tej wyspie się ostatnio mówi na skutek zagrożenia ze strony Chin,  że może zostać zaatakowany,  ale tutaj nie czuję się w tym wielomilionowym mieście.  Nie czuję się.",493.68,3, Zatem dla dziewczyn happy birthday to you.
D7MCv1FvXnM_clip_493_499,D7MCv1FvXnM,Dlaczego samodyscyplina jest ważna?,https://www.youtube.com/watch?v=D7MCv1FvXnM&t=493s,"magnes mojej mamie w Korei,  ale tutaj nie widzę nigdzie  magnesów, żeby przywieźć mamie.  Może uda mi się dzisiaj na lotnisku.  O godzinie ósmej  podjeżdżę do autobusu. Tutaj dokładnie  pod mój hotel. Autobus, który jedzie  bezpośrednio na lotnisko. Będę dwie godziny  jechał  na lotnisko na Okinawie  w Naha i stamtąd  już o godzinie później  trzynastej, czyli  dokładnie o szóstej  polskiego czasu, kiedy  będziesz teraz, kiedy teraz oglądasz  ten klub, to ja będę  gdzieś tam wsiadał do samolotu  i ruszał w kierunku Tajwanu.  To jest krótka podróż, nieco  ponad godzinę, niedaleko stąd  i już jestem umówiony  tam z bardzo ciekawą  osobą i też jutro  prawdopodobnie  jutro będę transmitował  z bardzo ciekawego miejsca.  Ale ważna informacja  jeszcze. Paweł Soczomski  Elżbieta Staszel  z Chicago i Radek Będkowski  mają dzisiaj  urodziny i uwaga  dla nich  dla nich i dla wszystkich  tych, którzy mają urodziny  najszczersze  Happy Birthday to you  Tomek Wabnic powiedział, że całkiem dobrze  mi to wychodzi, że nie fałszuje  bo słuchał mnie wielokrotnie  więc jestem szalenie podbudowany  może jakbym trochę podćwiczył  to może Karu  zazemnie następny już nie będzie  ale kto wie, kto wie  może warto by było  nad tym jeszcze popracować  tylko kiedy, kiedy chciałoby się  tak naprawdę wszystkiego  w tym życiu jeszcze  popróbować.  Nie mam komentarzy, ponieważ nie ma  zapowiedzi takiej klasycznej  więc poprosiłem  klubowiczów o feedback  i  napisała do mnie  pięknie Katarzyna  Gólewska  przypominam",493.06,3, Happy Birthday to you
L-ISnHYk-hk_clip_466_472,L-ISnHYk-hk,Moc życzliwości,https://www.youtube.com/watch?v=L-ISnHYk-hk&t=466s,"kluby zachowały poziom, a jednocześnie będę Ci pokazywał  piękno tego świata. Podobnie jak  zresztą teraz możesz zobaczyć widok z mojego  balkonu, ponieważ wystawiłem na statywie tam  telefon, połączyłem z komputerem i można  podziwiać piękno wyspy  Okinawa.  No dobra, moi drodzy, ponieważ  nie ma dzwoneczka, nie ma herbaty, nie ma wody,  to przynajmniej nie będzie też  ankiety, bo to da się zrobić tylko i wyłącznie  na żywo. Jedną rzecz mogę tylko zrobić,  natomiast wiem, że urodziny ma dzisiaj  Aneta Gmińska  i dla Anety szczere z głębokiego serca  płynące Happy Birthday to you  Aneta, najlepsze życzenia  dla wszystkich zresztą tych, którzy mają dzisiaj urodziny,  którzy nie załapali się na to, żebym im  ad personam  te życzenia złożył, ale taki czas jest teraz  wakacyjny i mam nadzieję, że  nie weźmiecie mi tego za złe.  Natomiast co jest piękne w tym wszystkim?  Piękne jest to, że Aneta napisała do mnie maila  i ja w ogóle zachęcam cię do tego,  ponieważ autorką dzisiejszego  klubu, scenariusz do dzisiejszego  klubu napisała Dorota Wiśniewska  i zaraz będę lektować,  lektorem i przeczytam to, z czym się chciała  w klubie podzielić Dorota Wiśniewska.  Natomiast zanim do tego przejdę,  pięknego maila napisała mi właśnie  dzisiejsza solenizantka Aneta Gmińska.  Dziękuję ci Aneto za to, co mi napisałaś.  To tak mocno rezonuje ze mną i nawiązuje  do tego, co powiedziałem wczoraj na koniec klubu.  Aneta napisała do mnie, cześć Fryderyku,  jutro mam 49.",466.02,3, płynące Happy Birthday to you
IGMNmPheRas_clip_398_404,IGMNmPheRas,Bądź życzliwy - nie oceniaj,https://www.youtube.com/watch?v=IGMNmPheRas&t=398s,"Codziennie, a zobaczysz, co się stanie.  To jak? Napijesz się ze mną herbaty?  Oczywiście, że się napijesz ze mną. Ja mam wodę, taką japońską wodę,  bo jak skąd by inaczej, tutaj jest kawał drogi do wszystkich innych wysp.  Na prawdę, nie mam wody, ale mam wodę.  Na prawdę, konkretnie daleko, a nie obawiajcie się, to trzęsienie ziemi,  które było w Japonii, było bardzo daleko stąd, nawet nie poczuliśmy tutaj na Okinawie nic.  Więc napijmy się wody. Woda dobrze robi, szczególnie, bo o godzinie 10.00 byłem na masażu  i pani na koniec mi powiedziała, żebym pił dzisiaj dużo wody, bo to poprawia krążenie.  Więc piję dużo wody.  A Hubert Kramarz ma dzisiaj udział.  I dzięki Nice wiemy, że jeszcze urodziny obchodzą dzisiaj Halina, Jora, Justyna, Mjotk, Tamara Majos.  I dla nich wszystkich, happy birthday to you.  Najlepsze życzenia, jakie tylko można sobie wymyślić, żeby oczywiście uczestniczyć w klubie 555 do końca świata, jeden dzień dłużej.  I pewnie ktoś będzie prowadził wtedy, jak będzie, jak nawet mnie nie będzie, to myślę, że tak będzie.",398.78,2," I dla nich wszystkich, happy birthday to you."
